entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,ANCHEYEAR,ANCHEDATE,BUSST,Al_ratio,Ratio,Year,Frequency,CONAM_new,CONPROP_new,ttype,debt,taxtype,total_profit,assets_re,tax_state,CaseType
846275858,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
978425250,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.6804120748526279,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
306996078,10.0,5,11,0.0,0.0,0.0,2014.0,2015/7/13,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,500.55086830524607,5.0,3
254160203,15.0,57,9,0.0,0.0,0.0,2017.0,2018/2/18,11.0,0.0,0.0,2013.0,5.0,,,,0.0,10.0,0.0,,5.0,3
1154191793,10.0,3,11,10.0,0.0,0.0,2014.0,2015/3/18,0.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,-1077.1653185124458,,5.0,3
1228655698,10.0,7,11,20.0,0.0,0.0,2013.0,2016/1/28,11.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-1.4858093049438252,1.5447343354067522,5.0,3
265904608,10.0,5,11,0.0,0.0,0.0,2014.0,2015/8/18,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-1710.2525662697647,1.5270243235183552,5.0,3
189224647,10.0,5,11,0.0,0.0,0.0,2014.0,2016/5/25,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,10.22141659581805,5.0,3
1098183164,10.0,3,9,0.0,0.0,0.0,2014.0,2015/5/23,0.0,-64.43745615689582,0.0,2015.0,3.0,-2.6375897292050894,-50.78492286125225,2.0,0.0,10.0,3001.0578574193437,-1.835955990016824,5.0,3
517353431,10.0,8,11,0.0,0.0,0.0,2014.0,2015/2/2,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-0.3751546450136017,-0.0112699200677166,5.0,3
187884675,10.0,5,11,0.0,0.0,0.0,2017.0,2018/12/15,11.0,18.354764568327507,0.0,2015.0,1.0,,,,0.0,10.0,-33.632581919111836,0.3883161821498216,5.0,3
177845150,10.0,5,10,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
61794653,10.0,8,11,50.0,0.0,0.0,2016.0,2017/4/24,11.0,0.0,0.0,2016.0,0.0,1.2346283353980567,2.2070857007846736,5.0,0.0,10.0,-22198.36545936009,,5.0,3
920614612,10.0,3,11,100.0,0.0,0.0,2013.0,2015/3/5,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-22446.846538335016,100.0608140630181,5.0,3
37548048,10.0,6,11,0.0,0.0,0.0,2016.0,2017/11/13,11.0,25.22247083264513,0.0,2016.0,0.0,,,,0.0,10.0,-170.33427885362102,0.4716123164162387,5.0,3
426526636,10.0,33,9,0.0,0.0,0.0,2017.0,2018/5/26,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1005206680,10.0,3,11,30.0,0.0,0.0,2013.0,2014/11/18,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-17338.905671997276,,5.0,3
184290262,10.0,33,9,0.0,0.0,0.0,2013.0,2015/6/17,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1017991419,10.0,5,11,0.0,0.0,0.0,2017.0,,13.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-0.9237300421048896,0.3114159166208842,5.0,3
10698350,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-0.9601925841004484,20002.919318968376,5.0,3
603286004,10.0,5,11,0.0,0.0,0.0,2014.0,2015/1/12,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,6.2267216976626365,5.0,3
606811381,10.0,3,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,0.0,,5.0,3
569324456,10.0,17,11,0.0,0.0,0.0,2014.0,2015/12/18,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.4934379642665345,0.0029957515732412,5.0,3
748545376,10.0,3,11,0.0,0.0,0.0,2014.0,2015/5/30,0.0,0.0,0.0,2015.0,1.0,-1.6979989616319415,-0.4198764095406871,2.0,0.0,10.0,-0.3712127657291098,-0.1423395163137603,5.0,3
635226615,10.0,5,11,0.0,0.0,0.0,2018.0,2019/8/25,9.0,-19.029192493248047,0.0,2018.0,0.0,-2.145690018510719,-100.51173799561172,4.0,0.0,10.0,0.0,,5.0,3
1228052139,10.0,5,11,20.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,201.0928673383906,5.0,3
652250551,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,87.93012992582571,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
749144387,10.0,3,11,50.0,0.0,0.0,2015.0,2018/12/21,9.0,0.8505234542713674,0.0,2015.0,0.0,,,,0.0,10.0,0.3343256502678151,1.17749114364732,5.0,3
1015275963,10.0,3,11,0.0,0.0,0.0,2015.0,2016/5/16,0.0,0.9565655914575528,1.0169088158552833,2014.0,6.0,1.3953652358152453,0.578040702810168,3.0,0.0,10.0,1.5798455102505795,1966000.299912996,5.0,3
462447349,15.0,57,9,0.0,0.0,0.0,2014.0,2015/2/25,0.0,0.0,0.0,2011.0,5.0,,,,0.0,10.0,0.0,,5.0,3
794816216,10.0,5,11,0.0,0.0,0.0,2014.0,,9.0,0.3476967152369694,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
587710733,10.0,25,9,0.0,0.0,0.0,2016.0,2017/11/27,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.0934078732202514,-1.7017052251914806,5.0,3
1031707379,10.0,19,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.2545354099473488,0.3870146918977829,5.0,3
463935137,10.0,3,11,3.0,0.0,0.0,2016.0,2017/2/20,11.0,-12.66347047183922,0.0,2016.0,0.0,,,,0.0,10.0,0.0,2.009728325248991,5.0,3
963091337,10.0,3,11,0.0,0.0,0.0,2017.0,2018/2/24,11.0,0.0,0.0,2016.0,1.0,,,,0.0,10.0,0.0,50.016925174853895,5.0,3
57286554,10.0,3,11,0.0,0.0,0.0,2014.0,2015/6/25,0.0,66.86856365021173,0.0,2014.0,0.0,,,,0.0,10.0,-1779.3682827523644,-0.2263979170973358,5.0,3
930469767,10.0,5,11,0.0,0.0,0.0,2014.0,2015/11/22,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,351.2509817164048,5.0,3
532257916,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,1.3510520597150082,999998.7398991764,5.0,3
19355525,10.0,5,11,50.0,0.0,0.0,2013.0,2015/8/31,0.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,0.0,,5.0,3
929790487,10.0,44,11,0.0,1.6,0.0,2016.0,2017/1/30,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,0
428159673,10.0,28,9,0.0,0.0,0.0,2013.0,2015/6/12,0.0,0.0,0.0,2010.0,3.0,,,,0.0,10.0,0.0,,5.0,3
225394176,15.0,27,9,0.0,0.0,0.0,2013.0,2015/7/16,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1155853285,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-0.0234779323304732,0.3531545952990347,5.0,3
739078714,10.0,3,11,10.0,0.0,0.0,2014.0,2015/12/9,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-45192.839608642695,,5.0,3
784543149,10.0,7,11,1000.0,0.0,0.0,2013.0,2015/12/21,4.0,0.0,0.0,2013.0,0.0,-3.381122733260326,-101.17325553437126,2.0,0.0,10.0,-3333.99843867294,9996660.828892812,5.0,3
1082490942,15.0,32,9,0.0,0.0,0.0,2016.0,2017/7/22,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
908579930,10.0,17,11,0.0,0.0,0.0,2015.0,,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,1.1495801107151016,-0.5828036481101343,5.0,3
367450094,10.0,17,11,0.0,0.0,0.0,2014.0,2015/8/24,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-4910.3991240798105,81.39681974726399,5.0,3
24139944,10.0,3,11,0.0,0.0,0.0,2016.0,2017/3/18,11.0,-5.129604338928403,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
934993648,10.0,23,9,0.0,0.0,0.0,2013.0,2015/12/12,0.0,0.0,0.0,2012.0,2.0,,,,0.0,10.0,0.0,,5.0,3
1123914320,10.0,3,11,3000.0,0.0,0.0,2017.0,2018/9/19,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.4597161119842547,0.0456629850865346,5.0,3
173425626,10.0,5,11,0.0,0.0,0.0,2017.0,,11.0,0.0,0.0,2017.0,0.0,-1.3211456541257007,-101.49025026206374,2.0,0.0,10.0,-2999.79920456481,4999999.837103077,5.0,3
1233351534,10.0,3,11,0.0,0.0,0.0,2015.0,2017/8/28,11.0,219.32269592350238,1.0,2015.0,0.0,,,,0.0,10.0,-1.4859396096835749,-0.7408976508843773,5.0,3
348194382,10.0,5,9,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
550882120,10.0,3,11,3.0,0.0,0.0,2014.0,2015/5/11,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-22541.06410444173,66999.80354757355,5.0,3
1097385336,10.0,3,11,0.0,0.0,0.0,2014.0,2015/4/30,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,500.01551484547457,5.0,3
1099012275,10.0,5,5,0.0,0.0,0.0,2015.0,,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-1.1692630804445927,-0.2558475740568648,5.0,3
483678988,10.0,3,11,3.0,0.0,0.0,2015.0,2017/3/12,11.0,104.98586389062339,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,0
807621140,10.0,31,9,0.0,0.0,0.0,2013.0,2015/10/4,0.0,0.0,0.0,2012.0,9.0,,,,0.0,10.0,0.0,,5.0,3
1065763127,10.0,5,11,0.0,0.0,0.0,2017.0,,13.0,-0.35967909985739765,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
71374755,10.0,3,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
170689014,10.0,31,9,0.0,0.0,0.0,2014.0,2015/7/30,0.0,0.0,0.0,2010.0,8.0,,,,0.0,10.0,1.141870828622035,0.7324911925253115,5.0,3
885962709,10.0,44,11,0.0,0.0,0.0,2014.0,2015/10/29,0.0,0.005011583973367235,0.0,2016.0,4.0,,,,0.0,10.0,0.0,,5.0,3
300866435,10.0,5,11,0.0,0.0,0.0,2016.0,2017/11/9,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.1506176407995859,-0.7369665553322642,5.0,3
957335499,10.0,27,9,0.0,0.0,0.0,2013.0,2015/9/29,0.0,0.0,0.0,1991.0,1.0,,,,0.0,10.0,-2.1005809278429832,-1.3415278955795047,5.0,3
614988490,10.0,3,11,500.0,0.0,0.0,2014.0,2015/2/27,0.0,0.0,0.0,2006.0,34.0,,,,0.0,10.0,0.4715470936875025,-0.5551409531011874,5.0,3
163836302,10.0,3,13,1117.0,0.0,0.0,2014.0,2015/3/14,0.0,0.10924409090592632,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
232878265,10.0,5,11,0.0,0.0,0.0,2015.0,2016/8/29,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
134796652,10.0,57,9,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
577816325,10.0,3,11,0.0,0.0,0.0,2016.0,2017/2/22,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
840366560,10.0,5,11,100.0,0.0,0.0,2015.0,2017/7/22,11.0,-0.0459963875841358,1.0,2015.0,0.0,,,,0.0,10.0,-0.4102402427880671,1.0576693802391055,5.0,3
995461959,10.0,17,11,0.0,0.0,1.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
608027695,10.0,5,11,0.0,0.0,0.0,2015.0,,9.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
793519841,10.0,5,11,0.0,0.0,0.0,2015.0,,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
706925528,15.0,3,11,150.0,0.0,0.0,2014.0,2015/5/19,1.0,0.0,0.0,2005.0,6.0,,,,0.0,10.0,5248099.648262987,27764701.17401984,5.0,2
794337401,15.0,3,4,10000.0,0.0,0.0,2015.0,2016/2/22,1.0,0.0,0.0,2003.0,9.0,3.6841349420107012,-2.0825566518957244,2.0,0.0,10.0,6844037.711739175,823564999.0485883,5.0,1
612112841,10.0,3,11,10000.0,0.0,0.0,2015.0,2016/1/31,1.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-106272.16859789843,100117999.68928307,5.0,2
1033691657,10.0,3,11,5600.0,0.0,0.0,2013.0,2014/10/30,1.0,0.0,0.0,2012.0,12.0,,,,0.0,10.0,-150778.37932397722,37787699.06179577,5.0,2
455558271,10.0,54,11,10.18,0.0,0.0,2016.0,2017/7/17,11.0,0.0,0.0,2009.0,4.0,,,,0.0,10.0,-425278.51428391907,1047120.6689848448,5.0,1
1022501713,10.0,3,11,3000.0,0.0,0.0,2015.0,2016/10/6,0.0,0.0,0.0,2008.0,2.0,-0.4200527985971689,-9.855937195104437,2.0,0.0,10.0,-319939.1106484276,34456898.92080201,5.0,2
1139812428,10.0,5,11,200.0,0.0,0.0,2017.0,2018/6/22,11.0,700.207404117365,0.0,2017.0,0.0,,,,0.0,10.0,0.5455762434915974,-0.9549411414620678,5.0,3
1169005838,10.0,3,11,3.0,0.0,0.0,2017.0,2018/11/28,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-7348.008922143751,7105.003989805256,5.0,3
1075680007,10.0,29,9,0.0,0.0,0.0,2014.0,2015/8/7,0.0,0.0,0.0,2009.0,4.0,,,,0.0,10.0,0.3462373215812011,0.2327885934161497,5.0,2
1187165635,10.0,3,5,1200.0,0.0,0.0,2017.0,2018/9/16,11.0,0.0,0.0,2004.0,3.0,,,,0.0,10.0,-1917700.210626136,174489999.41875613,5.0,2
151413858,10.0,3,11,11000.0,0.0,0.0,2017.0,2018/1/22,11.0,0.0,0.0,2007.0,1.0,-3999.702068776957,-37.41958522880096,4.0,0.0,10.0,2996760.171082428,129918999.85240564,5.0,2
1138749469,10.0,5,11,10.0,0.0,0.0,2014.0,2015/12/3,2.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
853514282,10.0,0,11,10160.0,0.0,0.0,2017.0,2018/8/11,11.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,-1245949.229916482,110778000.47701952,5.0,2
328684818,10.0,6,10,10000.0,0.0,0.0,2016.0,2017/8/20,0.0,0.0,0.0,2016.0,0.0,-1.4462299319548038,-100.5311935398504,2.0,0.0,10.0,-1311261.0353990283,15983.301031394023,5.0,3
191207011,10.0,3,11,13060.0,0.0,0.0,2014.0,2015/8/21,3.0,0.0,0.0,2010.0,2.0,,,,0.0,10.0,-2294172.2649275013,218045000.43897045,5.0,2
639523185,10.0,3,11,4000.0,0.0,0.0,2016.0,2017/3/20,0.0,0.0,1.0,2009.0,2.0,,,,0.0,10.0,-19352.533024858312,40119199.30296466,5.0,2
70578920,10.0,3,9,16000.0,0.0,0.0,2013.0,2014/7/14,0.0,0.0,0.0,2008.0,1.0,,,,0.0,10.0,-165111.28734181848,192372000.51947805,5.0,2
902504771,10.0,5,11,5000.0,0.0,0.0,2016.0,2017/7/10,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-290999.1632293242,0.9203010054929344,5.0,3
308587947,10.0,5,11,200.0,0.0,0.0,2017.0,2018/4/25,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.5959073853590356,2000001.323948525,5.0,3
891890114,10.0,3,12,1000.0,0.0,0.0,2016.0,2017/11/20,0.0,0.0,0.0,2016.0,0.0,-1.1253333130935057,-58.29198579529761,2.0,0.0,10.0,-1.8734766152597648,-0.9432640124189456,5.0,3
1197260202,10.0,3,11,10200.0,0.0,0.0,2017.0,2018/1/25,11.0,25.67792823901545,0.0,2009.0,1.0,-1.4962538192630743,-34.98721202567512,2.0,0.0,10.0,4632429.231381001,162256998.79820782,5.0,2
353587921,10.0,17,10,0.0,0.0,0.0,2013.0,2014/5/5,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,-0.7561254470877379,-1.9120575948883085,5.0,3
143364110,10.0,3,11,100.0,0.0,0.0,2014.0,2015/10/16,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,1000001.5359477969,5.0,3
198576137,10.0,3,11,770.0,0.0,0.0,2017.0,2018/4/18,17.0,0.0,0.0,2017.0,0.0,-59.52446099152713,-5.342267118310574,4.0,0.0,10.0,1.5742012645962302,-0.0038762660929121,5.0,3
10711834,10.0,3,9,10000.0,0.0,0.0,2015.0,2016/3/14,0.0,0.0,0.0,2008.0,16.0,,,,0.0,10.0,-2158960.107652444,116709998.18034,5.0,2
43635130,10.0,3,11,50.0,0.0,0.0,2014.0,2015/2/16,3.0,5.096763693916868,0.0,2003.0,1.0,,,,0.0,10.0,-249205.05786186171,427567.8255078848,5.0,3
223377099,10.0,5,5,10.0,0.0,0.0,2017.0,2018/12/19,11.0,0.0,0.0,2015.0,1.0,,,,0.0,10.0,0.0,,5.0,3
744968200,10.0,3,11,500.0,0.0,0.0,2017.0,2018/10/16,11.0,0.0,0.0,2014.0,1.0,,,,0.0,10.0,0.0,4999999.6673194505,5.0,3
1132808434,10.0,0,11,1000.0,0.0,0.0,2017.0,2018/7/19,11.0,-6.714852136553677,0.0,2017.0,0.0,51.5117916912816,-54.91335569882364,1.0,0.0,10.0,-32999.78717825704,0.9627591840950488,5.0,3
727182458,10.0,44,11,720.0,0.0,0.0,2015.0,2016/6/23,0.0,0.0,0.0,2015.0,0.0,0.11643807379061855,-10.382141443155977,2.0,0.0,10.0,0.0,,5.0,3
1057654777,10.0,0,11,5000.0,0.0,0.0,2015.0,2016/12/14,0.0,0.0,0.0,2015.0,0.0,,,,0.0,1.0,0.5486690205394087,-0.4738076188977854,0.0,3
485154649,10.0,46,11,12080.0,0.0,0.0,2015.0,2016/12/11,0.0,0.0,1.0,2015.0,0.0,1.9111745372395041,-15.733404597819455,2.0,0.0,10.0,9139670.595256792,163832000.23980778,5.0,2
593136513,10.0,5,2,100.0,0.0,0.0,2015.0,2016/6/16,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-0.3322731670249531,-0.7820658372041688,5.0,3
937101326,10.0,0,5,50.0,0.0,0.0,2013.0,2014/7/23,0.0,0.0,0.0,2011.0,3.0,,,,0.0,10.0,-123444.93274709975,5743761.044948399,5.0,1
371713118,10.0,3,11,11100.0,0.0,0.0,2014.0,2015/11/8,0.0,0.0,0.0,2005.0,1.0,1.976048240888531,1.1128531879004004,4.0,0.0,10.0,570270.0933089221,117311001.89340058,0.0,2
799080938,15.0,3,6,1050.0,0.0,0.0,2015.0,2016/5/27,0.0,0.0,0.0,2015.0,0.0,-0.06675794695343029,-70.12420058128272,2.0,0.0,10.0,604861.4470240842,36826000.07707831,5.0,3
113976139,10.0,3,11,10.0,0.0,0.0,2016.0,2017/4/20,0.0,0.0,0.0,2016.0,0.0,1.0921632347780743,-50.10773019231032,2.0,0.0,10.0,-0.7211571708579217,10000.327934468762,5.0,3
276842037,10.0,5,11,100.0,0.0,0.0,2014.0,2015/8/17,11.0,0.8658243394134265,1.006751922686211,2014.0,0.0,100.43105265579777,1.1985489834525986,3.0,0.0,10.0,-540.1593176814289,101.28043455798569,5.0,3
794079288,10.0,40,2,0.0,0.0,0.0,2014.0,2015/8/24,0.0,0.0,0.0,2009.0,5.0,,,,0.0,10.0,0.0,,5.0,1
45418644,10.0,3,11,5500.0,0.0,0.0,2014.0,2015/3/13,0.0,0.0348746728984059,0.6866780699790237,2009.0,1.0,-143.35888487044892,-3.8589880064995854,4.0,0.0,10.0,187978000.5342897,146664000.09184948,5.0,3
469686965,10.0,15,11,0.0,0.0,0.0,2015.0,2016/10/3,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,19501.501034256624,1080801.4530440671,5.0,3
1090847978,10.0,29,9,0.0,0.0,0.0,2016.0,2017/5/23,11.0,0.0,0.0,2000.0,6.0,,,,0.0,10.0,0.8227334854039271,-1.4116406253668383,5.0,2
629970841,10.0,3,9,9800.0,0.0,0.0,2017.0,2018/6/22,11.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,2196520.0050399136,112045999.81790328,5.0,3
548493601,10.0,3,9,18500.0,0.0,0.0,2015.0,2017/11/29,11.0,0.0,0.0,2008.0,15.0,,,,0.0,10.0,218568.93845497124,211100999.67826733,0.0,2
342952876,15.0,11,9,39875.2567,0.0,0.0,2017.0,2018/6/3,11.0,0.0,0.0,2011.0,9.0,-0.2139998119673692,-53.9334172485637,2.0,0.0,10.0,224693999.53255117,6261379998.955424,5.0,2
1080539525,10.0,3,11,100.0,0.0,0.0,2013.0,2014/9/8,0.0,0.0,0.0,2015.0,1.0,,,,0.0,10.0,0.0,9999.274267632929,5.0,3
137903147,10.0,5,11,100.0,0.0,0.0,2013.0,2015/3/26,11.0,0.0,1.0,2014.0,2.0,,,,0.0,10.0,-4500.773799069081,,5.0,3
1002915143,10.0,0,11,5.0,0.0,0.0,2015.0,2016/3/4,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,1.0238221683723794,-0.7683119943982574,5.0,3
477280607,10.0,6,11,2000.0,0.0,0.0,2014.0,2015/2/18,0.0,0.0,0.0,2016.0,1.0,,,,0.0,10.0,-15486.893453417086,992276.195031888,5.0,3
177473368,10.0,0,11,50.0,0.0,0.0,2016.0,2017/8/20,0.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-0.4244972841344598,0.3775840603800792,5.0,3
566980571,10.0,5,11,300.0,0.0,0.0,2017.0,2018/2/28,11.0,0.0,0.0,2017.0,0.0,1.1270412284819145,-100.41652139607622,2.0,0.0,10.0,-3057.581342056428,249745.13712963052,5.0,3
253310567,10.0,29,9,0.0,0.0,0.0,2014.0,2015/3/15,0.0,0.0,0.0,2007.0,3.0,,,,0.0,10.0,0.0,,5.0,2
1057348056,10.0,0,11,50.0,0.0,0.0,2014.0,2015/10/6,0.0,0.0,0.0,2014.0,0.0,374.4650958993812,-1.5322917491189918,3.0,0.0,10.0,4264.722265724053,50458.233767087586,5.0,3
203732566,10.0,44,11,770.0,2.8,0.0,2015.0,2016/2/3,2.0,0.0,0.0,2015.0,0.0,-24.7743952644072,-4.446889145401063,4.0,0.0,10.0,0.0,,5.0,3
556570117,10.0,3,2,4000.0,0.0,0.0,2014.0,2015/3/11,0.0,0.0,0.9982097373673192,2012.0,9.0,,,,0.0,10.0,2541560.722115996,56298201.2478395,5.0,1
988033114,10.0,3,11,50.0,0.0,0.0,2014.0,2015/5/13,0.0,0.0,0.0,2016.0,1.0,,,,0.0,10.0,0.0,48.424808478642206,5.0,3
407350190,10.0,3,11,3000.0,0.0,0.0,2017.0,2018/12/19,11.0,0.012220136179502385,0.0,2012.0,3.0,0.4993720584111543,-50.41189465895335,2.0,0.0,10.0,1844068.7216834656,,5.0,3
95898023,10.0,5,11,100.0,0.0,0.0,2015.0,2016/10/23,0.0,-1.0232665961345149,0.0,2015.0,0.0,,,,0.0,10.0,0.0,99.61227753793636,5.0,3
308649052,10.0,0,12,50.0,0.0,0.0,2015.0,2016/10/18,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-15917.232860320306,6.461285347655022,5.0,3
284504445,10.0,3,8,500.0,0.0,0.0,2014.0,2015/3/23,0.0,0.0,0.0,2011.0,16.0,,,,0.0,10.0,-2284210.2001542333,56872.18324656552,5.0,1
50899367,10.0,27,9,0.0,0.0,0.0,2013.0,2015/1/21,0.0,0.0,0.0,2009.0,16.0,,,,0.0,10.0,0.4489843613910989,-1.8315739391863888,5.0,2
898701399,10.0,13,9,22543.8848,0.0,0.0,2015.0,2016/10/16,0.0,0.0,0.0,2015.0,0.0,36.366720427384855,-0.24811364765970906,3.0,0.0,10.0,92199500.40373953,4147690000.775442,5.0,2
829845602,20.0,3,5,1600.0,0.0,0.0,2017.0,2018/4/22,15.0,0.0,1.020398833222321,2018.0,0.0,0.0,0.0,4.0,0.0,10.0,-354438.6797480914,70317900.6734614,5.0,2
688241041,10.0,3,11,0.0,3.6,0.0,2016.0,2017/4/20,0.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-438000.84632217424,0.2030616055503886,5.0,1
621160066,10.0,24,5,0.0,0.0,0.0,2017.0,2018/4/23,15.0,0.0,0.0,2015.0,8.0,,,,0.0,10.0,0.0,,5.0,1
122404006,10.0,3,10,1760.0,0.0,0.0,2013.0,2015/5/22,0.0,0.0,0.7278341059884967,2004.0,7.0,0.0,0.0,4.0,0.0,10.0,-2024849.7593408688,53632798.32283197,5.0,2
368132676,10.0,5,11,0.0,3.6,0.0,2014.0,2015/5/17,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-36341.688570665865,1.2050151529053708,5.0,2
1131068778,10.0,7,10,1000.0,3.6,0.0,2013.0,2014/9/28,0.0,108.90317970292864,0.0,2008.0,1.0,,,,0.0,10.0,-3299110.759263475,102971000.80087878,5.0,3
902332511,15.0,3,11,10.0,0.0,0.0,2014.0,2015/11/11,0.0,0.0,0.0,2012.0,1.0,,,,0.0,10.0,0.0,,5.0,1
1139378624,15.0,3,11,0.0,0.0,0.0,2014.0,2015/10/12,0.0,4.758570452448375,0.0,2015.0,4.0,,,,0.0,10.0,-741585.7142530852,53.16824429884453,5.0,1
5066338,10.0,17,11,0.0,3.6,0.0,2014.0,2015/1/16,0.0,0.0,0.0,2016.0,1.0,,,,0.0,10.0,0.0,1.7544130226872832,5.0,1
636710052,10.0,28,9,0.0,3.6,0.0,2014.0,2015/4/14,0.0,0.0,0.0,1993.0,4.0,,,,0.0,10.0,0.0490957103460582,-0.2828209678271939,5.0,2
1148210108,10.0,3,11,501.0,0.0,0.0,2016.0,2017/10/24,11.0,0.0,0.0,2016.0,0.0,-2.0027705313733013,-52.41622922180566,2.0,0.0,10.0,0.0,1000001.0357716888,5.0,3
705753384,10.0,44,11,10.0,1.2000000000000002,0.0,2017.0,2018/1/22,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
78281172,10.0,3,11,10.0,0.0,0.0,2015.0,2016/12/23,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-5655.02841518478,94343.22296145002,5.0,3
92653468,15.0,33,9,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-578000.1136235638,500000.2520120352,5.0,3
